PROLIFIC_PID,TaskOrder,trial_type,angular_disparity,stimulus_type,condition,MRT_response_key,MRT_correct,MRT_rt,trial_excluded,trial_exclusion_reason
5cd063ce657e300016f6c95a,1.0,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,practice,,,,b,1.0,2.2108,False,
5cd063ce657e300016f6c95a,,practice,,,,n,0.0,2.2267,False,
5cd063ce657e300016f6c95a,,practice,,,,b,1.0,2.4651,False,
5cd063ce657e300016f6c95a,,practice,,,,n,1.0,5.1473,False,
5cd063ce657e300016f6c95a,,practice,,,,n,1.0,3.3587,False,
5cd063ce657e300016f6c95a,,practice,,,,b,0.0,4.8646,False,
5cd063ce657e300016f6c95a,,practice,,,,n,0.0,2.631,False,
5cd063ce657e300016f6c95a,,practice,,,,n,1.0,3.7296,False,
5cd063ce657e300016f6c95a,,practice,,,,n,1.0,3.4307,False,
5cd063ce657e300016f6c95a,,practice,,,,b,1.0,2.3319,False,
5cd063ce657e300016f6c95a,,practice,,,,b,1.0,2.3749,False,
5cd063ce657e300016f6c95a,,practice,,,,n,1.0,2.8191,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,3.5362,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.5245,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,2.5555,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,4.6342,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,b,0.0,3.0877,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,3.1869,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,2.8145,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.4201,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,2.7498,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,3.0925,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,3.7591,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,2.0419,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,5.8953,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.9842,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,5.7474,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,1.3592,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,6.317,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,4.6676,False,
5cd063ce657e300016f6c95a,,,150.0,Same,AD150,,,,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,4.3934,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,2.1126,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,3.2291,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,6.1343,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.5176,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.0677,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,b,0.0,4.0589,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.7737,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.0873,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,3.3148,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.3208,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,4.2521,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.04,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,1.1801,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,n,0.0,1.6508,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,4.061,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,2.7066,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.3733,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,2.2958,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.1966,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.0757,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,2.8522,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,2.5489,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,1.6385,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,3.9845,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,3.0331,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,1.3959,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.3508,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,1.6293,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,2.5152,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,1.5051,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.2766,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,1.4996,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,0.9436,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,1.5532,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.2912,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,1.5103,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,5.4029,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,1.9997,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,1.6849,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.3432,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.4825,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,3.5493,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,2.728,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.1551,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,b,0.0,1.6683,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,4.4055,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,3.6389,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.8121,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,1.0254,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.0257,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,2.8349,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,1.8885,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,4.0832,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.1119,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.2049,False,
5cd063ce657e300016f6c95a,,test,100.0,Different,AD100,n,1.0,1.2564,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,1.5163,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,2.364,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,2.7813,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,2.4098,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,1.5377,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,0.9749,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.2395,False,
5cd063ce657e300016f6c95a,,test,150.0,Same,AD150,b,1.0,1.6083,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.9597,False,
5cd063ce657e300016f6c95a,,test,150.0,Different,AD150,n,1.0,5.9001,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,1.6697,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,0.8046,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,0.9016,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.2865,False,
5cd063ce657e300016f6c95a,,test,50.0,Same,AD50,b,1.0,3.2795,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,b,1.0,2.0466,False,
5cd063ce657e300016f6c95a,,test,0.0,Same,AD0,b,1.0,0.8214,False,
5cd063ce657e300016f6c95a,,test,50.0,Different,AD50,n,1.0,1.6451,False,
5cd063ce657e300016f6c95a,,test,100.0,Same,AD100,n,0.0,3.405,False,
5cd063ce657e300016f6c95a,,test,0.0,Different,AD0,n,1.0,1.6575,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
5cd063ce657e300016f6c95a,,,,,,,,,False,
678e92010390e1c202944292,1.0,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,,,,,,,,False,
678e92010390e1c202944292,,practice,,,,n,1.0,3.977,False,
678e92010390e1c202944292,,practice,,,,b,1.0,2.4122,False,
678e92010390e1c202944292,,practice,,,,b,1.0,2.4637,False,
678e92010390e1c202944292,,practice,,,,b,1.0,2.3323,False,
678e92010390e1c202944292,,practice,,,,n,1.0,2.3303,False,
678e92010390e1c202944292,,practice,,,,n,1.0,2.7892,False,
678e92010390e1c202944292,,practice,,,,n,1.0,2.3084,False,
678e92010390e1c202944292,,practice,,,,b,1.0,2.0114,False,
678e92010390e1c202944292,,practice,,,,n,1.0,1.9115,False,
678e92010390e1c202944292,,practice,,,,b,1.0,1.8146,False,
678e92010390e1c202944292,,practice,,,,b,1.0,1.5143,False,
678e92010390e1c202944292,,test,150.0,Same,AD150,b,1.0,2.9656,False,
678e92010390e1c202944292,,test,50.0,Same,AD50,b,1.0,1.7506,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,n,1.0,1.482,False,
678e92010390e1c202944292,,test,150.0,Different,AD150,n,1.0,2.1304,False,
678e92010390e1c202944292,,test,0.0,Different,AD0,n,1.0,1.5474,False,
678e92010390e1c202944292,,test,100.0,Same,AD100,b,1.0,1.7807,False,
678e92010390e1c202944292,,test,100.0,Different,AD100,n,1.0,2.0285,False,
678e92010390e1c202944292,,test,0.0,Different,AD0,b,0.0,2.1171,True,RT outlier (> 2.5SD) in AD0
678e92010390e1c202944292,,test,150.0,Same,AD150,b,1.0,2.8834,False,
678e92010390e1c202944292,,test,50.0,Same,AD50,b,1.0,1.1796,False,
678e92010390e1c202944292,,test,0.0,Different,AD0,n,1.0,1.1169,False,
678e92010390e1c202944292,,test,100.0,Different,AD100,n,1.0,1.7982,False,
678e92010390e1c202944292,,test,0.0,Same,AD0,b,1.0,1.3071,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,n,1.0,1.9791,False,
678e92010390e1c202944292,,test,0.0,Same,AD0,b,1.0,1.5121,False,
678e92010390e1c202944292,,test,100.0,Same,AD100,b,1.0,3.8834,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,n,1.0,1.4324,False,
678e92010390e1c202944292,,test,50.0,Same,AD50,b,1.0,1.1815,False,
678e92010390e1c202944292,,test,0.0,Same,AD0,b,1.0,1.301,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,n,1.0,1.2959,False,
678e92010390e1c202944292,,test,150.0,Same,AD150,b,1.0,1.5643,False,
678e92010390e1c202944292,,test,0.0,Same,AD0,b,1.0,1.2453,False,
678e92010390e1c202944292,,test,150.0,Same,AD150,b,1.0,2.6313,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,b,0.0,1.2453,False,
678e92010390e1c202944292,,test,150.0,Different,AD150,n,1.0,1.8974,False,
678e92010390e1c202944292,,test,100.0,Same,AD100,b,1.0,1.6632,False,
678e92010390e1c202944292,,test,0.0,Same,AD0,b,1.0,1.5465,False,
678e92010390e1c202944292,,test,0.0,Different,AD0,n,1.0,1.2498,False,
678e92010390e1c202944292,,test,150.0,Different,AD150,b,0.0,1.4351,False,
678e92010390e1c202944292,,test,50.0,Different,AD50,n,1.0,2.4462,False,
678e92010390e1c202944292,,test,50.0,Same,AD50,b,1.0,1.7616,False,
678e92010390e1c202944292,,test,100.0,Different,AD100,n,1.0,3.6793,False,
678e92010390e1c202944292,,test,150.0,Different,AD150,b,0.0,1.4655,False,
